Sex,Sample ID,Month,Season,Year,Site,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
M,Pv13.290,7,spring,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.53465347,0,1.485148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019802,0,0,0,,0,0,0,1.485148515,0,98.51485149,0,0,0,0,0,0,0,0,0,0
M,Pv13.289,7,spring,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,30,0,60,0,0,0,0,0,0,10,0,0,0
M,Pv13.287,7,spring,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.02188868,0,64.97811132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,64.97811132,0,35.02188868,0,0,0,0,0,0,0,0,0,0
M,Pv13.286,7,spring,2013,Comox,0,0,0,0.909090909,0,0,0,2.727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636363636,0,0,0,0,0,10.90909091,0,0,0,0,0,0,0,0,0,0,59.09090909,0,13.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0,4.545454545,0,0,0,,0,0,0,13.63636364,0,63.63636364,0,0,0,4.545454545,0,0,0,18.18181818,0,0
M,Pv13.278,7,spring,2013,Comox,0,0,0,98.65410498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34589502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.34589502,0,0,0,0,0,0,0,98.65410498,0,0
M,Pv13.277,7,spring,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
M,Pv13.271,7,spring,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
M,Pv13.269,7,spring,2013,Comox,0,0,0,0,0,0,0.899947062,1.302276337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599788248,5.209105346,0,0,0,0,0,0,0,0,0,0,82.47750132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.511381683,0,0,0,,0,0,0,0,0,88.988883,0,0,0,0,0,0,0,11.01111699,0,0
F,Pv13.376,8,fall,2013,Comox,0,0,0,0,0,0,1.931034483,1.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827586207,0.620689655,0,0,0,0,0,0,0,0,0,0,0,0,1.379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827586207,0,0,0,0,87.5862069,0,0,0,0,1.379310345,0,0,0,,0,0,0,1.379310345,0,1.379310345,0,0,0,4.827586207,0,87.5862069,0,4.827586207,0,0
F,Pv13.375,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
F,Pv13.372,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv13.371,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8245614,0,0,0,0,0,20.1754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,79.8245614,0,0,0,0,0,0,0,0,20.1754386,0
F,Pv13.370,8,fall,2013,Comox,0,0,0,0,0,0,1.447028424,1.447028424,0,0,0,0,0,33.59173127,12.66149871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620155039,0.620155039,0,0,0,0,0,0,0,0,0,0,1.80878553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.80361757,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.80878553,0,0,0,0,0,81.39534884,12.66149871,4.134366926,0,0
F,Pv13.366,8,fall,2013,Comox,0,0,0,0,0,0,0,0.943396227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404312669,0,0,0,0,0,0,0,0,0,0,0,0,98.65229111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.65229111,0,0,0,0,0,0,0,0,0,1.347708896,0,0
F,Pv13.365,8,fall,2013,Comox,0,0,0,0,0,0,0,12.87714831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.518777848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.53087206,0,0,0,0,0,0,0,0,0,0,0,35.07320178,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,46.53087206,0,0,0,35.07320178,0,0,0,18.39592616,0,0
F,Pv13.364,8,fall,2013,Comox,0,0,0,0,0,0,8.020477815,40.9556314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.020477815,40.9556314,0,0,0,0,0,0,0,0,0,0,0,0,2.04778157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.04778157,0,0,0,0,0,0,0,0,0,97.95221843,0,0
F,Pv13.361,8,fall,2013,Comox,0,0,0,0,0,0,0,1.277372263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547445255,0,0,0,0,0,0,0,0,0,0,0,0,29.5620438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.61313869,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,29.5620438,0,0,0,0,0,68.61313869,0,0,0,1.824817518,0,0
F,Pv13.357,8,fall,2013,Comox,0,0,0,6.363636364,0,0,3.181818182,6.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727272727,0,0,0,0,1.363636364,2.727272727,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,0,0,0,0,4.545454545,0,0,0,0,0,0,4.545454545,0,0,0,0,4.545454545,4.545454545,0,0,0,4.545454545,0,0,0,0,0,0,0,0,,0,0,0,54.54545455,0,4.545454545,0,0,0,9.09090909,4.545454545,4.545454545,0,22.72727273,0,0
M,Pv13.378,8,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.373,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445086705,0,0,0,0,0,0,0,0,0,0,80.92485549,0,17.6300578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,17.6300578,0,80.92485549,0,0,0,0,0,0,0,1.445086705,0,0
M,Pv13.369,8,fall,2013,Comox,0,0,0,0,0,0,17.5,5.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2.5,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,,8.333333333,0,0,25,0,25,8.333333333,0,0,0,0,0,0,33.33333333,0,0
M,Pv13.368,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74563591,0,95.26184539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246882793,0,1.74563591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.74563591,0,1.246882793,0,0,0,0,0,0,0,97.0074813,0,0
M,Pv13.367,8,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.363,8,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.360,8,fall,2013,Comox,0,0,0,4.375,0,4.375,4.375,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,1.875,0,0,1.875,11.25,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12.5,0,12.5,0,0,0,18.75,0,0,0,56.25,0,0
M,Pv13.358,8,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
M,Pv13.356,8,fall,2013,Comox,0,0,0,0,0,0,36.98689957,14.36681223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.85152839,6.157205241,0,0,0,0,0,0,0,0,0,0,0,0,19.65065502,0,0,0,3.930131004,0,0,0,0,0,0,0,0,0,0,0,0,3.056768559,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,19.65065502,0,0,0,0,0,3.056768559,0,0,0,73.36244543,3.930131004,0
M,Pv13.355,8,fall,2013,Comox,0,0,0,0,0,0,38,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.508,9,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93067364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83060824,0,0,0,0,0,0,0,0,0,0,0,0,9.287115762,0,0,0,0,5.951602354,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9.287115762,0,19.88227599,0,0,70.83060824,0
F,Pv13.507,9,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.71474878,0,0,0,0,0,0,22.28525122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,22.28525122,0,0,0,0,0,0,0,0,77.71474878,0
F,Pv13.506,9,fall,2013,Comox,0,0,0,0,0,0,1.362781954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140977444,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.4962406,0,0,0,0,0,0,0,0,0,1.503759398,0,0
F,Pv13.502,9,fall,2013,Comox,0,0,0,0,0,0,32.02083333,0,0,0,0,0,0,43.33333333,0,0,0,0,0,0,0,0,0,0,14.66666667,0,0,0,0,0,0,0,0,0,0,3.3125,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.333333333,0,2.666666667,0,0,0,2.666666667,0,58,0,35.33333333,0,0
F,Pv13.497,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.496,9,fall,2013,Comox,0,0,0,0,0,0,21.81603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.81603774,0,0,0,0,0,0,0,0,0,0,0,0,0,56.36792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,56.36792453,0,0,0,0,0,0,0,0,0,43.63207548,0,0
F,Pv13.495,9,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.72545613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.274543875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
F,Pv13.494,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.493,9,fall,2013,Comox,0,0,0,0,0,0,1.709905661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176886792,0,0,0,0,0,0,0,0,0,0,0,98.11320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,98.11320755,0,0,0,0,0,0,0,1.886792453,0,0
F,Pv13.490,9,fall,2013,Comox,0,0,0,0,0,0,4.68275076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484422492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.83282675,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,94.83282675,0,0,0,5.167173252,0,0
F,Pv13.489,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.488,9,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
F,Pv13.487,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.484,9,fall,2013,Comox,0,0,0,0,0,0,89.60674157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.269662921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123595506,0,0,0,0,,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,98.87640449,0,0
F,Pv13.482,9,fall,2013,Comox,0,0,0,0,0,0,4.493801653,1.497933884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464876033,0.154958678,0,0,0,0,0,0,0,0,0,0,0,0,1.652892562,0,0,0,20.66115702,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07438017,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.652892562,0,0,0,0,0,71.07438017,0,0,0,6.611570248,20.66115702,0
F,Pv13.481,9,fall,2013,Comox,0,0,0,0,0,0,1.524939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157752404,0,0,0,0,0,0,0,0,0,0,0,0,0,98.31730769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.31730769,0,0,0,0,0,0,0,0,0,1.682692308,0,0
M,Pv13.509,9,fall,2013,Comox,0,0,0,1.986754967,11.25827815,1.986754967,66.88741722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.89403974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986754967,0,0,0,,0,0,0,15.89403974,0,1.986754967,0,0,0,0,0,0,0,82.1192053,0,0
M,Pv13.505,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.504,9,fall,2013,Comox,0,0,0,1.666666667,0,0,97,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.501,9,fall,2013,Comox,0,0,0,51.5936255,0,0,2.788844622,2.589641434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.90438247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12350598,0,0,0,,0,0,0,0,0,19.12350598,0,0,0,0,0,0,0,56.97211156,23.90438247,0
M,Pv13.500,9,fall,2013,Comox,0,0,0,1.886792453,0,0,5.660377358,7.547169811,0,0,0,0,0,1.886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886792453,0,0,0,3.773584906,0,0,0,0,0,0,0,0,0,0,0,0,77.35849057,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.886792453,0,0,0,0,0,77.35849057,0,1.886792453,0,15.09433962,3.773584906,0
M,Pv13.498,9,fall,2013,Comox,0,0,0,7.399823589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765498992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.83467742,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,91.83467742,0,0,0,8.165322581,0,0
M,Pv13.492,9,fall,2013,Comox,0,0,0,0,0,0,74.83588621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16411379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,25.16411379,0,0,0,0,0,0,0,0,0,74.83588621,0,0
M,Pv13.486,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv13.480,9,fall,2013,Comox,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.608,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.74185464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258145363,0,0,0,,0,0,0,96.74185464,0,3.258145363,0,0,0,0,0,0,0,0,0,0
F,Pv13.607,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.951408062,0,0,0,23.19160685,0,0,0,0,0,0,0,0,0,0,0,0,67.25565986,0,0,0,0,0,0,0,0,0,1.601325235,0,0,0,,0,0,0,7.951408062,0,1.601325235,0,0,0,67.25565986,0,0,0,0,23.19160685,0
